entry_idx,exit_idx,entry,exit,direction,reason,pnl_usdt,balance_after,entry_date,exit_date
971,971,0.10644,0.10654643999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998975,-0.2999999999995023,2025-10-30 06:02:00,2025-10-30 06:02:00
974,974,0.10636,0.10646635999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999006,-0.44999999999949236,2025-10-30 06:05:00,2025-10-30 06:05:00
983,983,0.10621,0.10631620999999998,short,IMMEDIATE_SL_HIT,-0.14999999999998703,-0.5999999999994794,2025-10-30 06:14:00,2025-10-30 06:14:00
985,987,0.1063,0.1064063,short,SL_HIT,-0.14999999999999275,-0.7499999999994722,2025-10-30 06:16:00,2025-10-30 06:18:00
999,1000,0.10602,0.10612601999999999,short,SL_HIT,-0.14999999999998903,-0.8999999999994612,2025-10-30 06:30:00,2025-10-30 06:31:00
1007,1008,0.10602,0.10612601999999999,short,SL_HIT,-0.14999999999998903,-1.0499999999994503,2025-10-30 06:38:00,2025-10-30 06:39:00
1021,1021,0.10643,0.10664285999999999,long,IMMEDIATE_TP_HIT,0.07499999999999668,-0.9749999999994536,2025-10-30 06:52:00,2025-10-30 06:52:00
1024,1024,0.10611,0.10621610999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999475,-1.1249999999994484,2025-10-30 06:55:00,2025-10-30 06:55:00
1026,1027,0.1062,0.1059876,short,TP_HIT,0.07500000000000104,-1.0499999999994474,2025-10-30 06:57:00,2025-10-30 06:58:00
1042,1042,0.10671,0.10692342,long,IMMEDIATE_TP_HIT,0.0750000000000041,-0.9749999999994433,2025-10-30 07:13:00,2025-10-30 07:13:00
1044,1045,0.10666,0.10687332000000001,long,TP_HIT,0.07500000000000209,-0.8999999999994412,2025-10-30 07:15:00,2025-10-30 07:16:00
1060,1060,0.10743,0.10764486,long,IMMEDIATE_TP_HIT,0.07499999999999811,-0.8249999999994432,2025-10-30 07:31:00,2025-10-30 07:31:00
1062,1063,0.1074,0.1076148,long,TP_HIT,0.07500000000000077,-0.7499999999994424,2025-10-30 07:33:00,2025-10-30 07:34:00
1069,1069,0.10676,0.10686675999999998,short,IMMEDIATE_SL_HIT,-0.14999999999998842,-0.8999999999994308,2025-10-30 07:40:00,2025-10-30 07:40:00
1071,1073,0.10682,0.10692681999999999,short,SL_HIT,-0.14999999999999553,-1.0499999999994263,2025-10-30 07:42:00,2025-10-30 07:44:00
1078,1079,0.10642,0.10652641999999998,short,SL_HIT,-0.1499999999999874,-1.1999999999994138,2025-10-30 07:49:00,2025-10-30 07:50:00
1086,1087,0.10638,0.10616724,short,TP_HIT,0.07500000000000442,-1.1249999999994094,2025-10-30 07:57:00,2025-10-30 07:58:00
1089,1089,0.10618,0.10596764,short,IMMEDIATE_TP_HIT,0.07499999999999632,-1.049999999999413,2025-10-30 08:00:00,2025-10-30 08:00:00
1099,1099,0.1061,0.1058878,short,IMMEDIATE_TP_HIT,0.07499999999999696,-0.974999999999416,2025-10-30 08:10:00,2025-10-30 08:10:00
1101,1101,0.10542,0.10552542,short,IMMEDIATE_SL_HIT,-0.14999999999999641,-1.1249999999994125,2025-10-30 08:12:00,2025-10-30 08:12:00
1103,1103,0.10534,0.10512932,short,IMMEDIATE_TP_HIT,0.07500000000000337,-1.0499999999994092,2025-10-30 08:14:00,2025-10-30 08:14:00
1133,1133,0.10507,0.10485986,short,IMMEDIATE_TP_HIT,0.07499999999999823,-0.974999999999411,2025-10-30 08:44:00,2025-10-30 08:44:00
1151,1152,0.10561,0.10550438999999999,long,SL_HIT,-0.15000000000000424,-1.1249999999994151,2025-10-30 09:02:00,2025-10-30 09:03:00
1157,1157,0.10445,0.10455445,short,IMMEDIATE_SL_HIT,-0.1499999999999943,-1.2749999999994095,2025-10-30 09:08:00,2025-10-30 09:08:00
1160,1161,0.1044,0.10419120000000001,short,TP_HIT,0.07499999999999644,-1.199999999999413,2025-10-30 09:11:00,2025-10-30 09:12:00
1163,1163,0.10455,0.10465455,short,IMMEDIATE_SL_HIT,-0.14999999999999636,-1.3499999999994095,2025-10-30 09:14:00,2025-10-30 09:14:00
1168,1169,0.10416,0.10395168,short,TP_HIT,0.07499999999999851,-1.274999999999411,2025-10-30 09:19:00,2025-10-30 09:20:00
1171,1171,0.1039,0.10369220000000001,short,IMMEDIATE_TP_HIT,0.07499999999999574,-1.1999999999994153,2025-10-30 09:22:00,2025-10-30 09:22:00
1173,1173,0.10373,0.10352254,short,IMMEDIATE_TP_HIT,0.0750000000000047,-1.1249999999994107,2025-10-30 09:24:00,2025-10-30 09:24:00
