entry_idx,exit_idx,entry,exit,direction,pnl_usdt,balance_after,entry_date,exit_date
926,927,1.1696,1.1731087999999998,short,-0.2257499999999915,15.779500000000283,2025-10-27 23:10:00,2025-10-27 23:15:00
935,938,1.1698,1.1733093999999997,short,-0.22574999999998552,15.553750000000298,2025-10-27 23:55:00,2025-10-28 00:10:00
941,942,1.1986,1.2057916000000002,long,0.4492500000000047,16.003000000000302,2025-10-28 00:25:00,2025-10-28 00:30:00
944,945,1.2548,1.2510355999999998,long,-0.2257500000000067,15.777250000000295,2025-10-28 00:40:00,2025-10-28 00:45:00
947,948,1.2643,1.2718858,long,0.4492499999999986,16.226500000000293,2025-10-28 00:55:00,2025-10-28 01:00:00
950,951,1.3138,1.3216828,long,0.44924999999999815,16.675750000000292,2025-10-28 01:10:00,2025-10-28 01:15:00
961,962,1.2319,1.2245086,short,0.44924999999999615,17.125000000000288,2025-10-28 02:05:00,2025-10-28 02:10:00
964,965,1.2135,1.2171405,short,-0.225749999999996,16.899250000000293,2025-10-28 02:20:00,2025-10-28 02:25:00
971,972,1.2063,1.2099188999999997,short,-0.22574999999998496,16.67350000000031,2025-10-28 02:55:00,2025-10-28 03:00:00
978,979,1.1972,1.2007915999999998,short,-0.22574999999998785,16.447750000000323,2025-10-28 03:30:00,2025-10-28 03:35:00
989,990,1.2335,1.2297995,long,-0.2257500000000065,16.222000000000317,2025-10-28 04:25:00,2025-10-28 04:30:00
1004,1005,1.2137,1.2064178,short,0.44924999999999415,16.671250000000313,2025-10-28 05:40:00,2025-10-28 05:45:00
1013,1015,1.201,1.193794,short,0.4492500000000028,17.120500000000316,2025-10-28 06:25:00,2025-10-28 06:35:00
1022,1024,1.1971,1.2006913,short,-0.22574999999999074,16.894750000000325,2025-10-28 07:10:00,2025-10-28 07:20:00
1026,1027,1.1857,1.1785858,short,0.4492499999999975,17.34400000000032,2025-10-28 07:30:00,2025-10-28 07:35:00
1029,1030,1.1897,1.1825618,short,0.449249999999999,17.79325000000032,2025-10-28 07:45:00,2025-10-28 07:50:00
1053,1054,1.1858,1.1893573999999998,short,-0.22574999999998874,17.567500000000333,2025-10-28 09:45:00,2025-10-28 09:50:00
1068,1069,1.2003,1.1966991,long,-0.2257499999999942,17.34175000000034,2025-10-28 11:00:00,2025-10-28 11:05:00
1082,1083,1.2281,1.2244157,long,-0.2257499999999984,17.11600000000034,2025-10-28 12:10:00,2025-10-28 12:15:00
1086,1087,1.1971,1.2006913,short,-0.22574999999999074,16.89025000000035,2025-10-28 12:30:00,2025-10-28 12:35:00
1093,1094,1.23,1.22631,long,-0.22574999999999823,16.664500000000352,2025-10-28 13:05:00,2025-10-28 13:10:00
1099,1101,1.1987,1.2022960999999999,short,-0.22574999999998555,16.438750000000365,2025-10-28 13:35:00,2025-10-28 13:45:00
1103,1104,1.1933,1.1861402,short,0.44924999999999604,16.88800000000036,2025-10-28 13:55:00,2025-10-28 14:00:00
1106,1107,1.1825,1.1860475,short,-0.2257499999999882,16.662250000000373,2025-10-28 14:10:00,2025-10-28 14:15:00
1119,1120,1.0658,1.0594052,short,0.4492500000000023,17.111500000000376,2025-10-28 15:15:00,2025-10-28 15:20:00
1122,1123,1.0545,1.048173,short,0.449249999999998,17.560750000000375,2025-10-28 15:30:00,2025-10-28 15:35:00
1125,1126,1.0058,1.0088173999999999,short,-0.22574999999998785,17.335000000000388,2025-10-28 15:45:00,2025-10-28 15:50:00
1131,1132,0.9782,0.9723307999999999,short,0.44925000000000137,17.78425000000039,2025-10-28 16:15:00,2025-10-28 16:20:00
1134,1135,0.9543,0.9485742,short,0.44925000000000026,18.23350000000039,2025-10-28 16:30:00,2025-10-28 16:35:00
1146,1147,0.9677,0.9618938,short,0.4492499999999987,18.68275000000039,2025-10-28 17:30:00,2025-10-28 17:35:00
1149,1150,0.9437,0.9380378,short,0.44924999999999604,19.132000000000385,2025-10-28 17:45:00,2025-10-28 17:50:00
1153,1154,0.913,0.915739,short,-0.22574999999999473,18.90625000000039,2025-10-28 18:05:00,2025-10-28 18:10:00
1156,1157,0.9048,0.9075143999999999,short,-0.22574999999999124,18.6805000000004,2025-10-28 18:20:00,2025-10-28 18:25:00
1181,1182,1.0253,1.0314518000000001,long,0.4492500000000029,19.129750000000403,2025-10-28 20:25:00,2025-10-28 20:30:00
1189,1190,1.0484,1.0546904,long,0.44924999999999415,19.5790000000004,2025-10-28 21:05:00,2025-10-28 21:10:00
1212,1213,1.0709,1.0676873,long,-0.225749999999997,19.3532500000004,2025-10-28 23:00:00,2025-10-28 23:05:00
1215,1216,1.133,1.139798,long,0.44925000000000537,19.802500000000407,2025-10-28 23:15:00,2025-10-28 23:20:00
1218,1219,1.1391,1.1459346,long,0.4492499999999943,20.251750000000403,2025-10-28 23:30:00,2025-10-28 23:35:00
1244,1245,1.0794,1.0826381999999999,short,-0.22574999999999787,20.026000000000405,2025-10-29 01:40:00,2025-10-29 01:45:00
1255,1256,1.1011,1.1077066,long,0.44925000000000126,20.475250000000408,2025-10-29 02:35:00,2025-10-29 02:40:00
1258,1259,1.1039,1.1105234000000002,long,0.4492500000000038,20.92450000000041,2025-10-29 02:50:00,2025-10-29 02:55:00
1263,1264,1.0756,1.0788267999999999,short,-0.2257499999999982,20.698750000000413,2025-10-29 03:15:00,2025-10-29 03:20:00
1266,1267,1.0711,1.0743132999999998,short,-0.22574999999999046,20.47300000000042,2025-10-29 03:30:00,2025-10-29 03:35:00
1292,1293,1.0549,1.0580646999999999,short,-0.22574999999999357,20.247250000000427,2025-10-29 05:40:00,2025-10-29 05:45:00
1295,1296,1.0534,1.0470795999999998,short,0.44925000000000825,20.696500000000437,2025-10-29 05:55:00,2025-10-29 06:00:00
1298,1299,1.0449,1.0480346999999999,short,-0.22574999999999534,20.470750000000443,2025-10-29 06:10:00,2025-10-29 06:15:00
1316,1317,1.0283,1.0221301999999999,short,0.4492500000000083,20.920000000000453,2025-10-29 07:40:00,2025-10-29 07:45:00
1319,1320,1.0249,1.0279747,short,-0.22574999999999895,20.694250000000455,2025-10-29 07:55:00,2025-10-29 08:00:00
1329,1330,1.0188,1.0218563999999999,short,-0.225749999999997,20.468500000000457,2025-10-29 08:45:00,2025-10-29 08:50:00
1342,1343,1.02,1.0230599999999999,short,-0.22574999999998824,20.24275000000047,2025-10-29 09:50:00,2025-10-29 09:55:00
1352,1354,1.0133,1.0072202000000001,short,0.4492499999999976,20.69200000000047,2025-10-29 10:40:00,2025-10-29 10:50:00
1356,1357,1.0035,1.0065104999999999,short,-0.2257499999999854,20.466250000000485,2025-10-29 11:00:00,2025-10-29 11:05:00
1365,1366,1.0019,1.0049057,short,-0.22574999999999168,20.240500000000495,2025-10-29 11:45:00,2025-10-29 11:50:00
1385,1386,0.9946,0.9975837999999999,short,-0.22574999999999018,20.014750000000504,2025-10-29 13:25:00,2025-10-29 13:30:00
1393,1394,1.0158,1.0127526,long,-0.22575000000000245,19.789000000000502,2025-10-29 14:05:00,2025-10-29 14:10:00
1401,1402,0.9955,0.9984864999999999,short,-0.22574999999999185,19.56325000000051,2025-10-29 14:45:00,2025-10-29 14:50:00
1404,1405,0.9932,0.9872407999999999,short,0.44925000000000403,20.012500000000514,2025-10-29 15:00:00,2025-10-29 15:05:00
1422,1423,1.017,1.023102,long,0.4492500000000038,20.461750000000517,2025-10-29 16:30:00,2025-10-29 16:35:00
1425,1426,1.0389,1.0451333999999999,long,0.44924999999999604,20.911000000000513,2025-10-29 16:45:00,2025-10-29 16:50:00
1428,1429,1.0586,1.0649515999999999,long,0.44924999999999304,21.360250000000505,2025-10-29 17:00:00,2025-10-29 17:05:00
1431,1432,1.0836,1.0803492,long,-0.2257499999999999,21.134500000000504,2025-10-29 17:15:00,2025-10-29 17:20:00
